number,value,params_calibration_intercept,params_calibration_slope,params_hist_weight,state,duration,user_attrs_competition_score,user_attrs_prediction_mean
183,0.2479967564211831,-0.03847413602116686,1.07402439726089,0.4308803616673389,COMPLETE,0 days 00:00:00.020404,724.6277591682837,0.4933072519006116
184,0.24814307558865142,-0.06590571675425225,1.0865367539362314,0.4880818608042829,COMPLETE,0 days 00:00:00.020780,666.054856740017,0.47212124016003754
185,0.24832148709730756,-0.017951399514855925,1.0571024230876964,0.41311697625222826,COMPLETE,0 days 00:00:00.021398,594.6350962984459,0.5054362103079657
186,0.24801620280186715,0.0051629903469101734,0.9838882036325781,0.49481373150937175,COMPLETE,0 days 00:00:00.021428,716.8431949304166,0.4923662091210113
187,0.24922329600593265,-0.03872902189352003,1.1323022288509268,0.45010455216141165,COMPLETE,0 days 00:00:00.020801,233.63273326025836,0.5219250789613191
188,0.24821501685046762,-0.06852961779808434,1.0868272936702923,0.3744903210615247,COMPLETE,0 days 00:00:00.020429,637.2561109445285,0.4695412357444649
189,0.24842237900497932,-0.0131756041694829,0.9660130195506623,0.4501055807176892,COMPLETE,0 days 00:00:00.023128,554.247141896369,0.46514118087378187
190,0.2511502894340276,0.00018555310246520448,1.0959570951981863,0.3693360219192319,COMPLETE,0 days 00:00:00.021909,0.0,0.5427718513270677
191,0.2479749515769799,-0.032322256980034055,1.0523225887762682,0.14328029828737104,COMPLETE,0 days 00:00:00.022158,733.3564379468527,0.4884688405360651
192,0.27143665362185027,-0.09012057677259783,0.8548084086228148,0.558561611354161,COMPLETE,0 days 00:00:00.021084,0.0,0.33320884487762686
193,0.24801778092763446,-0.021993977177636893,1.0427782715249518,0.33234298574265086,COMPLETE,0 days 00:00:00.020777,716.2114567365152,0.49423331789511266
194,0.24851922521822045,-0.04294514635943848,1.1165620879371791,0.09279769310905225,COMPLETE,0 days 00:00:00.021492,515.4787160170482,0.509592229486535
195,0.2496510176850339,-0.024901581214152133,1.1152797937362504,0.5088879878966738,COMPLETE,0 days 00:00:00.021330,62.411828918529366,0.5273770308684536
196,0.25151573849494024,-0.05609348149321439,0.9757111519809992,0.15367694424136136,COMPLETE,0 days 00:00:00.021169,0.0,0.4267910745352069
197,0.24794485967530852,-0.046012162213623864,1.0776649856624978,0.32481473054852805,COMPLETE,0 days 00:00:00.021185,745.4025017057942,0.4874792279944508
198,0.24796039770155903,-0.048396860119885574,1.072737409390802,0.25912795237985486,COMPLETE,0 days 00:00:00.020434,739.1824875323528,0.4825981025841755
199,0.24799289881068787,-0.036043776600007904,1.0670338003749786,0.19241280482343961,COMPLETE,0 days 00:00:00.020727,726.1719959696155,0.49207030657976136
