config_id,season,game_month,time_series_probability,time_series_logit_offset,training_global_rate
9,2024,4,0.5004623066984154,-0.1246452150085921,0.5315815109059132
9,2024,5,0.5003227992604217,-0.12520324510815192,0.5315815109059132
9,2024,6,0.4981707699611208,-0.13381139512903192,0.5315815109059132
9,2024,7,0.4942972876557386,-0.14930628089013676,0.5315815109059132
9,2024,8,0.48945536853328897,-0.1686792229302913,0.5315815109059132
9,2024,9,0.48465782340664254,-0.18788241974014658,0.5315815109059132
9,2024,10,0.48090451439711146,-0.20291355290773136,0.5315815109059132
10,2022,4,0.5282150764906932,-0.06001926275521677,0.5431423520563061
10,2022,5,0.5275562423577971,-0.06266282230745465,0.5431423520563061
10,2022,6,0.5242766579805986,-0.07581654693205363,0.5431423520563061
10,2022,7,0.5189712200814661,-0.0970782669884939,0.5431423520563061
10,2022,8,0.5127787946169471,-0.12187328200805862,0.5431423520563061
10,2022,9,0.5070793884134014,-0.14468014799004078,0.5431423520563061
10,2022,10,0.5031223219861919,-0.16051014386278634,0.5431423520563061
10,2023,4,0.5275551601399188,-0.048144432689420494,0.5395365039034485
10,2023,5,0.5270418108305255,-0.050203969236831486,0.5395365039034485
10,2023,6,0.5233611870088607,-0.06496402922858904,0.5395365039034485
10,2023,7,0.517290208381751,-0.08928844152425963,0.5395365039034485
10,2023,8,0.5102482115276388,-0.11747827450744944,0.5395365039034485
10,2023,9,0.5039194202841194,-0.14279886021013735,0.5395365039034485
10,2023,10,0.49979812984100613,-0.15928434315599793,0.5395365039034485
10,2024,3,0.4956686472456113,-0.14382028674682334,0.5315815109059132
10,2024,4,0.49792417540228934,-0.1347977884263101,0.5315815109059132
10,2024,5,0.49878306443281406,-0.13136219420973422,0.5315815109059132
10,2024,6,0.4977269272182977,-0.1355867960949394,0.5315815109059132
10,2024,7,0.49475071777333013,-0.14749234272043313,0.5315815109059132
10,2024,8,0.49036443370984406,-0.16504147978445444,0.5315815109059132
10,2024,9,0.48545654977896857,-0.1846846574848269,0.5315815109059132
10,2024,10,0.4810548773386989,-0.2023112295219459,0.5315815109059132
11,2022,4,0.5326269142645544,-0.042306225830946786,0.5431423520563061
11,2022,5,0.5313252422761495,-0.04753429896881456,0.5431423520563061
11,2022,6,0.5285736424944573,-0.05858035827029723,0.5431423520563061
11,2022,7,0.5249041431494853,-0.07330052028060442,0.5431423520563061
11,2022,8,0.5210957602861682,-0.08856642869120719,0.5431423520563061
11,2022,9,0.5179662864321017,-0.10110349488634529,0.5431423520563061
11,2022,10,0.5161521960189296,-0.1083683213181641,0.5431423520563061
11,2023,4,0.5273080428279899,-0.04913588620392746,0.5395365039034485
11,2023,5,0.5259143569439881,-0.05472646941999108,0.5395365039034485
11,2023,6,0.5227632983967753,-0.06736068276902711,0.5395365039034485
11,2023,7,0.5185114492832752,-0.08439720609050516,0.5395365039034485
11,2023,8,0.5141116859429078,-0.1020151238219475,0.5395365039034485
